"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags","Notes"
"CHR12_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR12 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR12_GM12878_10kb_Peakachu.rds","",""
"CHR12_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR12 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR12_K562_5kb_Arrowhead.rds","",""
"CHR12_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR12 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR12_K562_10kb_Peakachu.rds","",""
"CHR13_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR13 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR13_GM12878_5kb_Arrowhead.rds","",""
"CHR13_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR13 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR13_GM12878_10kb_Peakachu.rds","",""
"CHR13_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR13 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR13_K562_5kb_Arrowhead.rds","",""
"CHR13_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR13 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR13_K562_10kb_Peakachu.rds","",""
"CHR14_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR14 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR14_GM12878_5kb_Arrowhead.rds","",""
"CHR14_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR14 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR14_GM12878_10kb_Peakachu.rds","",""
"CHR14_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR14 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR14_K562_5kb_Arrowhead.rds","",""
"CHR14_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR14 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR14_K562_10kb_Peakachu.rds","",""
"CHR15_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR15 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR15_GM12878_5kb_Arrowhead.rds","",""
"CHR15_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR15 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR15_GM12878_10kb_Peakachu.rds","",""
"CHR15_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR15 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR15_K562_5kb_Arrowhead.rds","",""
"CHR15_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR15 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR15_K562_10kb_Peakachu.rds","",""
"CHR16_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR16 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR16_GM12878_5kb_Arrowhead.rds","",""
"CHR16_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR16 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR16_GM12878_10kb_Peakachu.rds","",""
"CHR16_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR16 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR16_K562_5kb_Arrowhead.rds","",""
"CHR16_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR16 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR16_K562_10kb_Peakachu.rds","",""
"CHR17_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR17 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR17_GM12878_5kb_Arrowhead.rds","",""
"CHR17_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR17 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR17_GM12878_10kb_Peakachu.rds","",""
"CHR17_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR17 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR17_K562_5kb_Arrowhead.rds","",""
"CHR17_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR17 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR17_K562_10kb_Peakachu.rds","",""
"CHR18_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR18 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR18_GM12878_5kb_Arrowhead.rds","",""
"CHR18_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR18 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR18_GM12878_10kb_Peakachu.rds","",""
"CHR18_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR18 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR18_K562_5kb_Arrowhead.rds","",""
"CHR18_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR18 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR18_K562_10kb_Peakachu.rds","",""
"CHR19_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR19 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR19_GM12878_5kb_Arrowhead.rds","",""
"CHR19_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR19 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR19_GM12878_10kb_Peakachu.rds","",""
"CHR19_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR19 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR19_K562_5kb_Arrowhead.rds","",""
"CHR19_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR19 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR19_K562_10kb_Peakachu.rds","",""
"CHR20_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR20 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR20_GM12878_5kb_Arrowhead.rds","",""
"CHR20_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR20 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR20_GM12878_10kb_Peakachu.rds","",""
"CHR20_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR20 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR20_K562_5kb_Arrowhead.rds","",""
"CHR20_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR20 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR20_K562_10kb_Peakachu.rds","",""
"CHR21_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR21 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR21_GM12878_5kb_Arrowhead.rds","",""
"CHR21_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR21 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR21_GM12878_10kb_Peakachu.rds","",""
"CHR21_K562_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR21 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR21_K562_5kb_Arrowhead.rds","",""
"CHR21_K562_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR21 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for K562","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR21_K562_10kb_Peakachu.rds","",""
"CHR22_GM12878_5kb_Arrowhead.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR22 as a holdout chromosome, Arrowhead ground truth TAD boundaries, at 5 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR22_GM12878_5kb_Arrowhead.rds","",""
"CHR22_GM12878_10kb_Peakachu.rds","Pre-trained model built using TADrandomForest from the preciseTAD R package with CHR22 as a holdout chromosome, Peakachu ground truth TAD boundaries, at 10 kb resolution, with random under-sampling, and distance-type features from CTCF, RAD21, SMC3, and ZNF143 ChIP-seq peaks for GM12878","3.13","hg19","RDS","https://onedrive.live.com/?authkey=%21AEdP2%5FgyT%5FY0zSs&id=5BE46CBE2B039B19%2146565&cid=5BE46CBE2B039B19","Oct 16 2020","Homo sapiens",9606,TRUE,"preciseTAD","Mikhail Dozmorov <mikhail.dozmorov@vcuhealth.org>","list","Rds","preciseTADhub/CHR22_GM12878_10kb_Peakachu.rds","",""
